id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,quorum health,104,65,34,75,560,ship,baseline,monotonic-signal
g002,lease drift,74,41,22,56,402,ship,edge,drag-penalty
g003,replica lag,106,32,17,92,604,ship,recovery,confidence-floor
g004,membership churn,82,30,37,74,388,ship,negative,lane-boundary
g005,quorum health,117,66,7,26,624,ship,baseline,monotonic-signal
g006,lease drift,50,52,14,50,348,ship,edge,drag-penalty
g007,replica lag,108,12,19,23,426,ship,recovery,confidence-floor
g008,membership churn,97,30,44,100,472,ship,negative,lane-boundary
g009,quorum health,51,41,37,100,338,ship,baseline,monotonic-signal
g010,lease drift,31,49,14,105,376,ship,edge,drag-penalty
g011,replica lag,113,21,4,69,616,ship,recovery,confidence-floor
g012,membership churn,113,44,43,55,478,ship,negative,lane-boundary
g013,quorum health,117,23,28,53,508,ship,baseline,monotonic-signal
g014,lease drift,78,50,16,99,546,ship,edge,drag-penalty
g015,replica lag,62,31,32,41,264,ship,recovery,confidence-floor
g016,membership churn,102,24,42,102,492,ship,negative,lane-boundary
g017,quorum health,37,58,27,94,344,ship,baseline,monotonic-signal
g018,lease drift,52,43,42,52,230,ship,edge,drag-penalty
g019,replica lag,107,73,30,35,524,ship,recovery,confidence-floor
g020,membership churn,94,55,5,74,614,ship,negative,lane-boundary
g021,quorum health,91,14,15,55,442,ship,baseline,monotonic-signal
g022,lease drift,93,66,21,91,602,ship,edge,drag-penalty
g023,replica lag,98,59,5,73,636,ship,recovery,confidence-floor
g024,membership churn,104,58,19,25,506,ship,negative,lane-boundary
g025,quorum health,66,18,7,49,370,ship,baseline,monotonic-signal
g026,lease drift,51,8,44,22,88,hold,edge,drag-penalty
g027,replica lag,91,40,22,99,554,ship,recovery,confidence-floor
g028,membership churn,114,24,34,99,566,ship,negative,lane-boundary
g029,quorum health,41,53,41,104,314,ship,baseline,monotonic-signal
g030,lease drift,52,70,4,68,468,ship,edge,drag-penalty
g031,replica lag,105,46,29,54,504,ship,recovery,confidence-floor
g032,membership churn,57,37,22,52,318,ship,negative,lane-boundary
g033,quorum health,115,35,41,98,562,ship,baseline,monotonic-signal
g034,lease drift,59,71,31,40,334,ship,edge,drag-penalty
g035,replica lag,35,57,28,101,344,ship,recovery,confidence-floor
g036,membership churn,70,17,13,93,448,ship,negative,lane-boundary
g037,quorum health,91,35,43,51,364,ship,baseline,monotonic-signal
g038,lease drift,61,46,17,34,336,ship,edge,drag-penalty
g039,replica lag,50,54,27,73,346,ship,recovery,confidence-floor
g040,membership churn,92,26,12,54,480,ship,negative,lane-boundary
g041,quorum health,72,49,27,90,458,ship,baseline,monotonic-signal
g042,lease drift,66,28,15,72,404,ship,edge,drag-penalty
g043,replica lag,66,55,32,24,294,ship,recovery,confidence-floor
g044,membership churn,70,36,42,48,280,ship,negative,lane-boundary
g045,quorum health,31,29,6,21,200,ship,baseline,monotonic-signal
g046,lease drift,103,63,32,98,606,ship,edge,drag-penalty
g047,replica lag,55,48,4,98,496,ship,recovery,confidence-floor
g048,membership churn,78,8,34,103,398,ship,negative,lane-boundary
g049,quorum health,93,60,29,67,510,ship,baseline,monotonic-signal
g050,lease drift,60,19,7,53,356,ship,edge,drag-penalty
g051,replica lag,47,71,19,51,356,ship,recovery,confidence-floor
g052,membership churn,44,64,26,97,394,ship,negative,lane-boundary
g053,quorum health,46,63,31,39,264,ship,baseline,monotonic-signal
g054,lease drift,51,23,14,100,394,ship,edge,drag-penalty
g055,replica lag,57,13,7,92,410,ship,recovery,confidence-floor
g056,membership churn,107,45,26,50,514,ship,negative,lane-boundary
g057,quorum health,92,29,16,33,428,ship,baseline,monotonic-signal
g058,lease drift,44,58,13,72,384,ship,edge,drag-penalty
g059,replica lag,67,75,40,53,364,ship,recovery,confidence-floor
g060,membership churn,82,51,28,89,496,ship,negative,lane-boundary
g061,quorum health,93,42,44,71,422,ship,baseline,monotonic-signal
g062,lease drift,58,40,12,23,310,ship,edge,drag-penalty
g063,replica lag,98,76,39,47,482,ship,recovery,confidence-floor
g064,membership churn,68,62,12,20,388,ship,negative,lane-boundary
g065,quorum health,100,22,42,97,470,ship,baseline,monotonic-signal
g066,lease drift,76,40,17,97,510,ship,edge,drag-penalty
g067,replica lag,111,51,27,102,642,ship,recovery,confidence-floor
g068,membership churn,44,59,33,66,294,ship,negative,lane-boundary
g069,quorum health,102,31,17,52,506,ship,baseline,monotonic-signal
g070,lease drift,91,54,31,50,448,ship,edge,drag-penalty
g071,replica lag,45,33,19,96,362,ship,recovery,confidence-floor
g072,membership churn,113,60,14,38,592,ship,negative,lane-boundary
g073,quorum health,107,41,34,99,572,ship,baseline,monotonic-signal
g074,lease drift,107,34,4,91,662,ship,edge,drag-penalty
g075,replica lag,111,68,11,49,634,ship,recovery,confidence-floor
g076,membership churn,72,53,16,32,394,ship,negative,lane-boundary
g077,quorum health,56,13,41,71,228,ship,baseline,monotonic-signal
g078,lease drift,96,65,34,52,482,ship,edge,drag-penalty
g079,replica lag,31,24,11,88,304,ship,recovery,confidence-floor
g080,membership churn,46,76,43,70,304,ship,negative,lane-boundary
g081,quorum health,101,69,40,22,426,ship,baseline,monotonic-signal
g082,lease drift,88,68,25,46,480,ship,edge,drag-penalty
g083,replica lag,85,28,13,105,554,ship,recovery,confidence-floor
g084,membership churn,87,18,29,96,460,ship,negative,lane-boundary
g085,quorum health,92,50,39,96,504,ship,baseline,monotonic-signal
